customer_id,age,income,region,risk_score,risk_band
106245,61,2967.86,PE,0.2594,LOW
106246,37,4308.64,SP,0.3728,MEDIUM
106247,60,5070.19,SP,0.3605,MEDIUM
106248,43,2794.88,PR,0.4527,MEDIUM
106249,24,3738.3,RJ,0.6726,HIGH
106250,30,5257.05,RS,0.4062,MEDIUM
106251,55,2913.28,MG,0.1754,LOW
106252,30,1895.27,SP,0.8829,HIGH
106253,34,2008.78,RJ,0.6991,HIGH
106254,48,3436.39,SC,0.5951,MEDIUM
106255,33,2230.54,RS,0.6796,HIGH
106256,27,3554.37,RJ,0.6216,MEDIUM
106257,52,9339.54,SP,0.3181,LOW
106258,55,2167.03,RJ,0.3257,LOW
106259,57,3667.22,SC,0.2027,LOW
106260,68,11688.33,RS,0.3359,LOW
106261,27,5108.91,BA,0.3658,MEDIUM
106262,42,3520.41,PE,0.2307,LOW
106263,32,3895.34,MG,0.8916,HIGH
106264,66,5161.25,PE,0.344,LOW
106265,47,9478.77,SP,0.3279,LOW
106266,25,3255.27,PR,0.4209,MEDIUM
106267,55,2919.56,PR,0.2115,LOW
106268,23,2166.81,RS,0.5355,MEDIUM
106269,34,4413.07,RS,0.3986,MEDIUM
106270,57,2139.03,SP,0.2561,LOW
106271,46,3361.77,PE,0.4286,MEDIUM
106272,59,2715.34,PE,0.0991,LOW
106273,49,7033.35,PE,0.5933,MEDIUM
106274,63,3290.55,MG,0.7232,HIGH
106275,49,5081.52,PE,0.5683,MEDIUM
106276,23,1944.72,RS,0.2878,LOW
106277,24,4473.66,SC,0.4244,MEDIUM
106278,59,2357.42,MG,0.3395,LOW
106279,22,3423.88,BA,0.17,LOW
106280,39,12139.47,RS,0.8083,HIGH
106281,21,6570.09,PR,0.7813,HIGH
106282,36,3948.94,PE,0.6298,MEDIUM
106283,50,19503.16,SP,0.469,MEDIUM
106284,29,2706.89,SC,0.653,HIGH
106285,44,7347.71,RJ,0.1523,LOW
106286,70,2012.55,MG,0.3902,MEDIUM
106287,24,3735.95,RJ,0.3353,LOW
106288,24,2199.31,RJ,0.6646,HIGH
106289,34,4752.05,RJ,0.4069,MEDIUM
106290,62,4314.37,SP,0.2255,LOW
106291,41,3623.37,SP,0.3373,LOW
106292,52,7094.16,RS,0.7425,HIGH
106293,22,3199.12,RJ,0.2009,LOW
106294,57,4913.44,SP,0.1546,LOW
106295,24,6227.35,SP,0.0942,LOW
106296,56,2060.89,SP,0.7347,HIGH
106297,28,2932.47,SP,0.1283,LOW
106298,63,4310.0,PE,0.4603,MEDIUM
106299,35,5683.45,PR,0.5447,MEDIUM
106300,30,8308.5,RJ,0.3242,LOW
106301,37,3786.58,PR,0.2613,LOW
106302,21,3608.09,SP,0.2012,LOW
106303,29,2762.78,SC,0.4317,MEDIUM
106304,50,4920.83,PE,0.3706,MEDIUM
106305,36,3641.76,SP,0.485,MEDIUM
106306,38,3682.34,SP,0.3863,MEDIUM
106307,61,4014.92,PR,0.0207,LOW
106308,27,5473.21,SP,0.4444,MEDIUM
106309,40,3204.3,SP,0.7191,HIGH
106310,30,2899.24,SC,0.0915,LOW
106311,45,5167.1,PR,0.4942,MEDIUM
106312,37,1400.0,SP,0.1824,LOW
106313,23,3143.44,BA,0.5075,MEDIUM
106314,24,2416.83,SP,0.1215,LOW
106315,63,7483.11,RJ,0.1283,LOW
106316,23,3398.85,RS,0.6624,HIGH
106317,60,3208.94,PR,0.7808,HIGH
106318,66,4103.11,PR,0.3346,LOW
106319,44,3156.0,SC,0.7104,HIGH
106320,36,3461.89,SC,0.3831,MEDIUM
106321,59,4400.41,BA,0.7352,HIGH
106322,70,3429.81,PR,0.5158,MEDIUM
106323,27,3418.02,RJ,0.3149,LOW
106324,69,2586.25,RS,0.0899,LOW
106325,68,2413.96,SP,0.3171,LOW
106326,28,4324.04,RS,0.2295,LOW
106327,23,4865.91,SP,0.7526,HIGH
106328,56,2116.09,MG,0.6047,MEDIUM
106329,24,6048.78,RS,0.5131,MEDIUM
106330,51,6060.71,PR,0.5122,MEDIUM
106331,24,6705.55,SP,0.7726,HIGH
106332,55,4850.26,MG,0.2301,LOW
106333,32,5702.38,BA,0.3131,LOW
106334,25,11987.89,PE,0.3044,LOW
106335,24,3634.07,MG,0.1441,LOW
106336,30,2542.51,SP,0.2379,LOW
106337,48,2011.21,RJ,0.3692,MEDIUM
106338,24,9755.27,MG,0.2929,LOW
106339,61,9816.87,SP,0.016,LOW
106340,51,2694.67,BA,0.5092,MEDIUM
106341,35,2962.31,PR,0.2931,LOW
106342,70,3595.09,RJ,0.5306,MEDIUM
106343,53,7558.92,RJ,0.4285,MEDIUM
106344,54,2264.1,SP,0.0336,LOW
106345,29,1634.12,MG,0.6121,MEDIUM
106346,56,11887.55,MG,0.4344,MEDIUM
106347,48,4879.41,RJ,0.3029,LOW
106348,70,5223.68,SC,0.4217,MEDIUM
106349,44,3806.21,RJ,0.342,LOW
106350,54,5252.27,PR,0.5212,MEDIUM
106351,38,2030.47,PE,0.1965,LOW
106352,23,2805.11,RJ,0.5067,MEDIUM
106353,27,4417.44,RJ,0.6045,MEDIUM
106354,64,1412.07,BA,0.5953,MEDIUM
106355,57,3632.34,RJ,0.5269,MEDIUM
106356,39,3526.43,MG,0.1635,LOW
106357,55,3632.04,BA,0.8034,HIGH
106358,21,3223.81,PR,0.0412,LOW
106359,22,2604.02,PE,0.2694,LOW
106360,46,1751.56,MG,0.2343,LOW
106361,52,4502.19,MG,0.6365,MEDIUM
106362,67,3636.51,SP,0.48,MEDIUM
106363,58,2170.48,SP,0.4601,MEDIUM
106364,33,4327.98,PR,0.1195,LOW
106365,61,3645.55,SP,0.35,MEDIUM
106366,45,3366.23,MG,0.2061,LOW
106367,62,1491.49,SP,0.1604,LOW
106368,29,5828.81,SP,0.1584,LOW
106369,22,2323.84,MG,0.3134,LOW
106370,23,4329.51,SC,0.1153,LOW
106371,70,2849.42,RJ,0.3254,LOW
106372,25,3485.1,RS,0.1727,LOW
106373,67,7302.27,SP,0.3705,MEDIUM
106374,57,5420.9,SP,0.3806,MEDIUM
106375,28,7224.69,PE,0.3985,MEDIUM
106376,64,4921.78,PE,0.2134,LOW
106377,28,5079.6,RJ,0.7042,HIGH
106378,28,1786.28,RJ,0.1463,LOW
106379,49,3606.26,BA,0.7219,HIGH
106380,35,3770.2,PR,0.1439,LOW
106381,35,7556.77,SP,0.3465,LOW
106382,30,3293.97,SP,0.4327,MEDIUM
106383,51,4769.38,SP,0.2005,LOW
106384,22,4680.7,RS,0.1203,LOW
106385,33,7321.16,PR,0.4629,MEDIUM
106386,48,3938.84,SP,0.6483,MEDIUM
106387,45,6249.01,SP,0.399,MEDIUM
106388,55,1852.89,SP,0.4486,MEDIUM
106389,31,1935.48,RS,0.3713,MEDIUM
106390,53,1403.65,PE,0.3063,LOW
106391,58,6124.87,PR,0.6876,HIGH
106392,40,5803.4,RS,0.6581,HIGH
106393,33,6459.56,SP,0.4764,MEDIUM
106394,48,3034.21,PR,0.5401,MEDIUM
106395,49,3204.58,MG,0.5226,MEDIUM
106396,25,3962.92,SP,0.4341,MEDIUM
106397,49,8398.56,MG,0.7257,HIGH
106398,28,9469.93,BA,0.3828,MEDIUM
106399,49,6147.91,SP,0.5461,MEDIUM
106400,67,4923.28,MG,0.4792,MEDIUM
106401,47,7973.06,BA,0.4057,MEDIUM
106402,59,3714.63,BA,0.194,LOW
106403,36,3481.39,MG,0.4226,MEDIUM
106404,67,3947.78,SP,0.5559,MEDIUM
106405,61,2625.58,BA,0.4511,MEDIUM
106406,66,3861.59,SP,0.4027,MEDIUM
106407,58,2456.48,SP,0.339,LOW
106408,53,6869.48,SP,0.438,MEDIUM
106409,47,5452.39,MG,0.451,MEDIUM
106410,67,8341.76,PR,0.0732,LOW
106411,63,1921.35,BA,0.6061,MEDIUM
106412,41,10463.56,MG,0.1015,LOW
106413,25,1974.46,PE,0.2432,LOW
106414,21,2362.92,PR,0.2927,LOW
106415,32,3117.68,PR,0.2838,LOW
106416,24,7867.89,SP,0.2282,LOW
106417,31,4680.29,SP,0.1664,LOW
106418,26,3736.12,PR,0.3842,MEDIUM
106419,70,2870.89,RS,0.8132,HIGH
106420,25,2169.8,SP,0.3759,MEDIUM
106421,52,7233.66,MG,0.5378,MEDIUM
106422,38,6162.18,RJ,0.1381,LOW
106423,29,8038.65,MG,0.5573,MEDIUM
106424,56,5081.25,SP,0.1218,LOW
106425,69,1400.0,SP,0.4471,MEDIUM
106426,60,2311.01,RJ,0.5341,MEDIUM
106427,69,5249.97,BA,0.2143,LOW
106428,50,3517.04,BA,0.3376,LOW
106429,54,3211.83,SP,0.2898,LOW
106430,28,2473.26,SP,0.4788,MEDIUM
106431,63,6618.89,MG,0.3297,LOW
106432,58,5228.15,SP,0.1861,LOW
106433,33,5342.3,BA,0.0588,LOW
106434,38,3098.62,MG,0.1401,LOW
106435,51,4570.87,BA,0.3325,LOW
106436,21,2209.92,SP,0.5343,MEDIUM
106437,61,3946.26,PE,0.383,MEDIUM
106438,35,1400.0,RS,0.4441,MEDIUM
106439,24,1978.6,RS,0.0545,LOW
106440,37,3597.99,PE,0.4897,MEDIUM
106441,62,13133.17,MG,0.0682,LOW
106442,34,1769.55,SP,0.3052,LOW
106443,47,2312.12,MG,0.3353,LOW
106444,61,4660.56,BA,0.5243,MEDIUM
106445,22,9819.87,BA,0.646,MEDIUM
106446,58,4628.01,MG,0.4932,MEDIUM
106447,35,5883.27,RS,0.2907,LOW
106448,55,3571.68,SP,0.8743,HIGH
106449,30,3287.04,SP,0.5959,MEDIUM
106450,27,4369.0,PR,0.1657,LOW
106451,60,3062.11,MG,0.1209,LOW
106452,61,5946.09,SP,0.3585,MEDIUM
106453,70,1942.69,RS,0.6488,MEDIUM
106454,54,6438.39,PR,0.1982,LOW
106455,44,4280.01,MG,0.406,MEDIUM
106456,30,3788.68,SP,0.5984,MEDIUM
106457,35,1908.76,SP,0.6123,MEDIUM
106458,53,2624.23,SC,0.6175,MEDIUM
106459,38,7466.58,BA,0.361,MEDIUM
106460,45,3799.83,SP,0.9624,HIGH
106461,29,4800.48,BA,0.4942,MEDIUM
106462,42,2753.6,RS,0.1747,LOW
106463,32,4141.83,BA,0.2939,LOW
106464,26,2173.75,PR,0.3194,LOW
106465,27,4406.27,RJ,0.7122,HIGH
106466,46,5017.8,RS,0.3972,MEDIUM
106467,39,4898.75,MG,0.2729,LOW
106468,25,2721.99,SP,0.4696,MEDIUM
106469,46,3564.06,RJ,0.3363,LOW
106470,29,5435.43,MG,0.6333,MEDIUM
106471,21,3794.66,MG,0.7499,HIGH
106472,27,3658.96,PE,0.2608,LOW
106473,43,10472.46,RJ,0.2488,LOW
106474,68,2660.75,SP,0.4044,MEDIUM
106475,33,7054.64,PE,0.218,LOW
106476,35,2412.92,SP,0.2941,LOW
106477,33,5751.03,SP,0.4891,MEDIUM
106478,38,5900.27,BA,0.3492,LOW
106479,56,3287.44,PE,0.1964,LOW
106480,37,2341.27,SC,0.4496,MEDIUM
106481,53,1631.14,RJ,0.1098,LOW
106482,65,3126.24,PR,0.6344,MEDIUM
106483,68,5406.87,BA,0.2253,LOW
106484,49,2503.83,PE,0.4472,MEDIUM
106485,56,4400.07,SP,0.2501,LOW
106486,66,2067.62,BA,0.4581,MEDIUM
106487,60,3753.99,PR,0.4957,MEDIUM
106488,35,2421.78,SP,0.6847,HIGH
106489,27,4045.7,SP,0.7246,HIGH
106490,26,3302.13,SP,0.0624,LOW
106491,65,2371.94,PE,0.2189,LOW
106492,48,3061.26,MG,0.2099,LOW
106493,35,2682.34,RS,0.424,MEDIUM
106494,38,2235.36,SP,0.3879,MEDIUM
106495,35,7062.52,BA,0.2319,LOW
106496,61,3533.19,MG,0.3681,MEDIUM
106497,51,1459.39,PE,0.6035,MEDIUM
106498,64,3114.01,MG,0.4107,MEDIUM
106499,36,6515.25,RS,0.3651,MEDIUM
106500,44,2914.31,PR,0.3421,LOW
106501,27,8619.28,MG,0.3959,MEDIUM
106502,69,2783.99,PE,0.347,LOW
106503,46,5347.99,MG,0.5201,MEDIUM
106504,48,6907.94,PE,0.4289,MEDIUM
106505,41,5213.12,SP,0.2181,LOW
106506,34,2171.3,SC,0.0695,LOW
106507,68,2671.66,PE,0.3057,LOW
106508,45,7364.85,PE,0.5665,MEDIUM
106509,54,2854.43,MG,0.3543,MEDIUM
106510,22,6708.73,MG,0.7112,HIGH
106511,34,3416.27,BA,0.3631,MEDIUM
106512,61,4495.04,RJ,0.7389,HIGH
106513,25,2159.23,PE,0.5084,MEDIUM
106514,26,3136.53,SP,0.0672,LOW
106515,61,2759.19,SP,0.2564,LOW
106516,36,4680.35,RS,0.0253,LOW
106517,34,4392.15,RJ,0.3677,MEDIUM
106518,49,5244.38,RJ,0.8201,HIGH
106519,30,3318.9,RJ,0.6039,MEDIUM
106520,23,2687.4,PE,0.0747,LOW
106521,21,4585.02,PR,0.6171,MEDIUM
106522,24,2562.24,PE,0.6327,MEDIUM
106523,28,7047.88,RJ,0.4881,MEDIUM
106524,55,3975.35,RJ,0.4677,MEDIUM
106525,35,3591.39,SP,0.5948,MEDIUM
106526,24,5243.18,MG,0.3663,MEDIUM
106527,21,4048.84,SP,0.3912,MEDIUM
106528,44,1895.0,SP,0.3388,LOW
106529,63,2523.38,MG,0.3688,MEDIUM
106530,37,6978.16,RS,0.5651,MEDIUM
106531,24,4372.56,MG,0.1522,LOW
106532,32,1873.73,MG,0.3426,LOW
106533,45,4973.37,MG,0.4441,MEDIUM
106534,30,3211.19,MG,0.1801,LOW
106535,69,2760.26,RS,0.2457,LOW
106536,59,2424.31,BA,0.5625,MEDIUM
106537,38,6787.28,BA,0.1463,LOW
106538,68,1635.0,SP,0.2357,LOW
106539,37,2809.68,MG,0.5458,MEDIUM
106540,28,4449.29,BA,0.2903,LOW
106541,67,8959.36,PE,0.201,LOW
106542,68,5479.08,PR,0.5594,MEDIUM
106543,36,2798.25,MG,0.1968,LOW
106544,50,8751.05,RS,0.4626,MEDIUM
106545,29,2191.59,PE,0.1586,LOW
106546,53,4770.48,MG,0.5277,MEDIUM
106547,55,5308.03,SP,0.3125,LOW
106548,56,2751.51,BA,0.767,HIGH
106549,49,5870.44,RS,0.3118,LOW
106550,56,3281.88,SP,0.1807,LOW
106551,48,5863.54,RJ,0.683,HIGH
106552,61,1736.86,PR,0.3428,LOW
106553,29,4932.63,RS,0.3206,LOW
106554,45,3446.2,RS,0.5957,MEDIUM
106555,41,7293.2,SP,0.5511,MEDIUM
106556,47,4112.26,SP,0.7813,HIGH
106557,28,7650.07,RS,0.2756,LOW
106558,37,5358.79,SP,0.2798,LOW
106559,68,3950.65,MG,0.7004,HIGH
106560,26,6129.82,PR,0.3677,MEDIUM
106561,52,6148.65,RJ,0.6171,MEDIUM
106562,54,5267.74,BA,0.2211,LOW
106563,44,1400.0,SP,0.6362,MEDIUM
106564,22,2620.74,RS,0.1593,LOW
106565,22,8161.72,SC,0.4574,MEDIUM
106566,34,2298.44,MG,0.2357,LOW
106567,26,6415.17,BA,0.3009,LOW
106568,25,5895.46,SP,0.2978,LOW
106569,29,2964.54,BA,0.7265,HIGH
106570,30,1611.84,SP,0.3894,MEDIUM
106571,62,3196.34,PE,0.3535,MEDIUM
106572,52,11387.68,SP,0.2122,LOW
106573,22,2775.17,PR,0.2351,LOW
106574,52,2868.65,SP,0.3268,LOW
106575,27,2601.91,RJ,0.2655,LOW
106576,42,7524.63,SP,0.076,LOW
106577,22,3737.75,SP,0.8464,HIGH
106578,25,3110.08,SP,0.3298,LOW
106579,27,8277.59,SP,0.813,HIGH
106580,42,5546.91,RS,0.4805,MEDIUM
106581,44,2701.55,MG,0.564,MEDIUM
106582,38,2334.42,SP,0.218,LOW
106583,52,7322.9,PE,0.327,LOW
106584,57,4233.98,SC,0.1389,LOW
106585,57,1996.78,SP,0.4542,MEDIUM
106586,49,1784.59,MG,0.3367,LOW
106587,48,2458.09,MG,0.2447,LOW
106588,45,2316.67,PR,0.4081,MEDIUM
106589,32,1572.97,BA,0.332,LOW
106590,45,2477.68,PR,0.827,HIGH
106591,21,2701.82,PE,0.0976,LOW
106592,69,3363.55,RS,0.257,LOW
106593,39,9465.76,PE,0.4397,MEDIUM
106594,58,3695.07,PR,0.7186,HIGH
106595,68,3875.4,SC,0.1466,LOW
106596,45,5363.02,RS,0.2061,LOW
106597,64,3747.81,RS,0.2741,LOW
106598,44,5089.39,SP,0.6206,MEDIUM
106599,27,4805.59,SP,0.3974,MEDIUM
106600,22,4454.55,SP,0.3192,LOW
106601,27,15847.13,SP,0.6091,MEDIUM
106602,68,6504.05,PE,0.4227,MEDIUM
106603,44,2498.92,RS,0.9717,HIGH
106604,36,5016.79,SP,0.2513,LOW
106605,43,2872.12,MG,0.4851,MEDIUM
106606,33,5203.26,SP,0.1678,LOW
106607,64,2170.58,BA,0.4594,MEDIUM
106608,70,2467.86,PE,0.5935,MEDIUM
106609,25,4953.83,SP,0.6691,HIGH
106610,56,6779.92,RJ,0.6892,HIGH
106611,37,5346.03,PE,0.3417,LOW
106612,23,6328.48,SC,0.4747,MEDIUM
106613,67,5025.46,BA,0.561,MEDIUM
106614,24,4562.55,RJ,0.2705,LOW
106615,31,3297.99,SP,0.2896,LOW
106616,22,6204.81,SC,0.3586,MEDIUM
106617,44,6869.06,SP,0.54,MEDIUM
106618,50,4074.67,BA,0.4006,MEDIUM
106619,37,3970.77,RS,0.591,MEDIUM
106620,24,9015.63,RJ,0.382,MEDIUM
106621,26,4159.03,MG,0.0714,LOW
106622,67,4355.39,BA,0.4425,MEDIUM
106623,61,5298.97,PE,0.6479,MEDIUM
106624,67,4007.38,RJ,0.0489,LOW
106625,47,2832.96,RS,0.2521,LOW
106626,48,5035.48,SP,0.8413,HIGH
106627,60,4122.59,PE,0.3025,LOW
106628,51,10169.21,SC,0.5041,MEDIUM
106629,42,6132.12,SP,0.3323,LOW
106630,35,3155.83,RS,0.2775,LOW
106631,45,5959.78,RS,0.4864,MEDIUM
106632,24,4868.86,RS,0.6706,HIGH
106633,30,7874.34,RJ,0.3344,LOW
106634,57,3265.28,RS,0.4813,MEDIUM
106635,64,4598.13,BA,0.2634,LOW
106636,26,4004.9,RJ,0.4655,MEDIUM
106637,25,4319.56,SP,0.2682,LOW
106638,25,2746.12,PE,0.3729,MEDIUM
106639,60,5537.38,PR,0.6171,MEDIUM
106640,36,5133.09,MG,0.2508,LOW
106641,37,7783.39,BA,0.2942,LOW
106642,21,4179.84,SP,0.6647,HIGH
106643,69,3446.65,BA,0.2746,LOW
106644,42,6134.61,MG,0.2755,LOW
106645,60,2868.72,SP,0.2377,LOW
106646,56,7070.12,PE,0.711,HIGH
106647,28,7062.85,RS,0.4915,MEDIUM
106648,61,7679.68,SP,0.2908,LOW
106649,48,5032.23,PE,0.1316,LOW
106650,51,3325.32,PE,0.3539,MEDIUM
106651,31,4425.99,BA,0.6347,MEDIUM
106652,63,5040.56,SP,0.1638,LOW
106653,67,3209.83,SP,0.5758,MEDIUM
106654,41,7964.39,RS,0.5363,MEDIUM
106655,25,5548.49,PE,0.1127,LOW
106656,63,2736.88,SP,0.2376,LOW
106657,65,10369.45,MG,0.644,MEDIUM
106658,46,4401.0,SP,0.3332,LOW
106659,49,2484.11,MG,0.1388,LOW
106660,32,2819.51,SC,0.1522,LOW
106661,24,8578.17,SP,0.654,HIGH
106662,68,10085.28,SC,0.8958,HIGH
106663,45,6818.49,SC,0.3023,LOW
106664,34,7911.78,MG,0.0902,LOW
106665,55,7531.24,PE,0.4569,MEDIUM
106666,22,5487.12,SP,0.1961,LOW
106667,24,4918.6,SP,0.5093,MEDIUM
106668,33,5442.39,MG,0.3812,MEDIUM
106669,43,5979.71,PR,0.1138,LOW
106670,39,2942.08,SP,0.3093,LOW
106671,30,5968.08,PE,0.3141,LOW
106672,38,8458.91,SP,0.3744,MEDIUM
106673,37,3803.9,SP,0.3134,LOW
106674,47,3613.68,BA,0.4171,MEDIUM
106675,49,5279.48,PE,0.4798,MEDIUM
106676,65,3074.83,PR,0.7304,HIGH
106677,61,2232.25,SP,0.4989,MEDIUM
106678,35,7286.25,RJ,0.6932,HIGH
106679,66,3382.54,SP,0.2735,LOW
106680,47,4237.36,MG,0.1162,LOW
106681,30,3133.73,SC,0.7636,HIGH
106682,38,7751.81,RJ,0.3634,MEDIUM
106683,58,6325.63,PR,0.1513,LOW
106684,62,3741.66,RS,0.1804,LOW
106685,39,2383.89,SP,0.1828,LOW
106686,28,3555.72,SP,0.4711,MEDIUM
106687,30,5522.1,BA,0.3576,MEDIUM
106688,26,4598.04,SP,0.6554,HIGH
106689,55,4425.8,SP,0.6068,MEDIUM
106690,46,4649.22,SP,0.4896,MEDIUM
106691,43,6045.45,PR,0.6394,MEDIUM
106692,54,4116.45,PR,0.5602,MEDIUM
106693,62,5212.66,PR,0.3777,MEDIUM
106694,60,2615.26,RJ,0.2234,LOW
106695,27,14309.63,MG,0.3798,MEDIUM
106696,50,3665.01,SP,0.4765,MEDIUM
106697,65,4631.17,BA,0.525,MEDIUM
106698,59,5512.33,PE,0.2073,LOW
106699,37,3448.38,PR,0.3284,LOW
106700,40,4215.8,RJ,0.303,LOW
106701,65,4191.29,BA,0.4454,MEDIUM
106702,22,2708.37,SP,0.4288,MEDIUM
106703,47,5184.16,RJ,0.673,HIGH
106704,26,1903.05,PE,0.3938,MEDIUM
106705,65,9741.4,SP,0.4918,MEDIUM
106706,22,6145.44,SP,0.645,MEDIUM
106707,22,5707.97,PR,0.7787,HIGH
106708,37,1824.85,PR,0.6009,MEDIUM
106709,31,2871.03,PR,0.2456,LOW
106710,45,8182.27,SP,0.5182,MEDIUM
106711,35,25000.0,RS,0.0187,LOW
106712,38,7452.41,SP,0.3197,LOW
106713,49,6908.95,PE,0.2635,LOW
106714,49,5403.64,SP,0.4982,MEDIUM
106715,67,2796.27,SP,0.1078,LOW
106716,45,6771.81,PR,0.2195,LOW
106717,49,2475.65,SP,0.2618,LOW
106718,54,2349.03,PR,0.1881,LOW
106719,29,2279.12,SP,0.3872,MEDIUM
106720,54,6708.88,MG,0.2998,LOW
106721,64,4085.83,SP,0.4086,MEDIUM
106722,36,4408.33,MG,0.3387,LOW
106723,29,4169.06,SP,0.5114,MEDIUM
106724,38,2446.7,RJ,0.1992,LOW
106725,34,3043.88,SP,0.5046,MEDIUM
106726,50,3118.27,BA,0.2967,LOW
106727,64,2139.46,RS,0.6984,HIGH
106728,50,3297.17,SP,0.2013,LOW
106729,27,2499.42,SP,0.2971,LOW
106730,36,5542.07,SP,0.3798,MEDIUM
106731,55,5768.15,SP,0.8162,HIGH
106732,37,2257.23,MG,0.4505,MEDIUM
106733,50,3642.61,RJ,0.7849,HIGH
106734,55,10236.84,PE,0.5636,MEDIUM
106735,37,2623.0,BA,0.4416,MEDIUM
106736,53,5154.5,SP,0.277,LOW
106737,40,4418.21,SP,0.3363,LOW
106738,27,7096.99,SP,0.4707,MEDIUM
106739,39,4839.97,SP,0.4036,MEDIUM
106740,43,3414.61,MG,0.379,MEDIUM
106741,21,4336.78,SP,0.5912,MEDIUM
106742,65,4367.29,SP,0.4179,MEDIUM
106743,47,4019.15,SP,0.1943,LOW
106744,22,2229.8,SC,0.268,LOW
106745,64,7627.55,SP,0.452,MEDIUM
106746,63,7007.44,PE,0.1085,LOW
106747,21,2544.35,RJ,0.5917,MEDIUM
106748,29,3635.46,RJ,0.0961,LOW
106749,39,3769.88,MG,0.552,MEDIUM
106750,46,2410.79,MG,0.1797,LOW
106751,57,1714.33,MG,0.6933,HIGH
106752,42,3044.08,MG,0.5717,MEDIUM
106753,51,3539.59,RJ,0.2175,LOW
106754,21,2102.85,RJ,0.6681,HIGH
106755,53,4572.38,SP,0.6532,HIGH
106756,66,7339.39,SC,0.8815,HIGH
106757,47,6292.13,PR,0.2717,LOW
106758,43,3952.21,SC,0.3954,MEDIUM
106759,35,1736.18,PE,0.491,MEDIUM
106760,68,5921.69,MG,0.1087,LOW
106761,22,4505.74,PE,0.5197,MEDIUM
106762,35,5148.85,MG,0.3397,LOW
106763,27,10637.8,MG,0.7005,HIGH
106764,64,2826.88,SC,0.4595,MEDIUM
106765,45,1400.0,SP,0.1574,LOW
106766,67,2533.06,SP,0.5337,MEDIUM
106767,54,5303.6,MG,0.0937,LOW
106768,48,4254.63,SP,0.358,MEDIUM
106769,46,2343.34,SP,0.2635,LOW
106770,31,2124.68,BA,0.4458,MEDIUM
106771,49,3542.64,MG,0.2231,LOW
106772,55,2309.33,SP,0.7708,HIGH
106773,69,5392.39,SP,0.1233,LOW
106774,48,3447.33,PE,0.3686,MEDIUM
106775,67,3108.28,PE,0.4379,MEDIUM
106776,68,2918.62,SC,0.5028,MEDIUM
106777,47,4765.41,SP,0.3345,LOW
106778,42,4286.78,RJ,0.5974,MEDIUM
106779,28,4627.53,RJ,0.3676,MEDIUM
106780,34,4579.3,RS,0.6181,MEDIUM
106781,64,4056.95,PR,0.8096,HIGH
106782,27,2557.89,RS,0.6487,MEDIUM
106783,40,2957.97,RJ,0.3314,LOW
106784,55,3475.16,BA,0.1659,LOW
106785,33,11317.82,MG,0.9348,HIGH
106786,69,2198.21,RJ,0.5423,MEDIUM
106787,53,3434.86,MG,0.2462,LOW
106788,22,4402.85,PR,0.5937,MEDIUM
106789,33,3630.92,PE,0.8697,HIGH
106790,58,7032.84,MG,0.5073,MEDIUM
106791,64,3621.92,PE,0.3114,LOW
106792,67,3752.81,RJ,0.2709,LOW
106793,63,6209.66,RJ,0.7224,HIGH
106794,24,10016.42,SP,0.1928,LOW
106795,57,8253.88,SP,0.2958,LOW
106796,26,3933.35,BA,0.6773,HIGH
106797,24,4101.36,SP,0.4987,MEDIUM
106798,55,4295.25,RJ,0.6975,HIGH
106799,44,4507.06,SP,0.4054,MEDIUM
106800,53,2796.47,RS,0.6986,HIGH
106801,63,6584.05,PE,0.3195,LOW
106802,24,4637.88,BA,0.4217,MEDIUM
106803,47,4110.54,RJ,0.4511,MEDIUM
106804,62,2281.73,MG,0.4108,MEDIUM
106805,43,4327.46,SP,0.5701,MEDIUM
106806,47,1692.73,PE,0.5845,MEDIUM
106807,45,3176.86,SP,0.3152,LOW
106808,66,3205.27,PE,0.8289,HIGH
106809,23,4820.33,BA,0.6198,MEDIUM
106810,64,10354.41,RS,0.4058,MEDIUM
106811,61,5526.75,RS,0.7595,HIGH
106812,61,8417.54,RJ,0.8607,HIGH
106813,41,5724.68,SP,0.2089,LOW
106814,46,7207.41,RJ,0.7384,HIGH
106815,39,10242.09,SP,0.0806,LOW
106816,33,2955.9,RS,0.3759,MEDIUM
106817,64,2864.73,MG,0.434,MEDIUM
106818,46,5789.89,PE,0.714,HIGH
106819,57,4192.59,BA,0.1181,LOW
106820,26,4668.58,SP,0.3875,MEDIUM
106821,60,3727.45,SP,0.7469,HIGH
106822,53,3154.66,RJ,0.4246,MEDIUM
106823,70,9143.58,SP,0.1014,LOW
106824,27,2477.26,SC,0.3872,MEDIUM
106825,48,5838.96,RS,0.7044,HIGH
106826,46,5401.7,RS,0.4167,MEDIUM
106827,47,1968.28,MG,0.4166,MEDIUM
106828,23,2818.8,BA,0.6178,MEDIUM
106829,44,3055.65,PR,0.7472,HIGH
106830,35,5507.36,PE,0.25,LOW
106831,51,3521.57,BA,0.2844,LOW
106832,32,4030.95,RS,0.2002,LOW
106833,42,2086.35,SP,0.5238,MEDIUM
106834,52,12826.61,BA,0.2839,LOW
106835,24,4346.01,RJ,0.0534,LOW
106836,60,5336.69,RJ,0.058,LOW
106837,56,3240.04,MG,0.7512,HIGH
106838,23,3070.45,RJ,0.3952,MEDIUM
106839,24,10518.89,SP,0.2337,LOW
106840,63,1673.74,SP,0.3772,MEDIUM
