contract_id,customer_id,product,origination_date,contract_value,term_months,installment_value
C007078,102276,Personal Loan,2025-04-25,5546.44,32,173.33
C007079,105523,Credit Card,2025-04-14,2940.2,11,267.29
C007080,100462,Payroll Loan,2025-03-17,13721.85,16,857.62
C007081,105145,Personal Loan,2025-05-05,19906.31,24,829.43
C007082,100680,Vehicle Finance,2026-03-04,34706.92,29,1196.79
C007083,108547,Vehicle Finance,2025-10-26,36727.05,24,1530.29
C007084,103702,Personal Loan,2025-03-20,3725.53,19,196.08
C007085,102202,Personal Loan,2025-04-03,21000.0,16,1312.5
C007086,102065,Credit Card,2025-02-25,5870.11,11,533.65
C007087,102635,Payroll Loan,2026-04-01,33000.0,15,2200.0
C007088,105135,Personal Loan,2025-10-06,4394.15,18,244.12
C007089,103392,Credit Card,2025-09-08,2757.1,6,459.52
C007090,100643,Credit Card,2025-10-04,6441.09,12,536.76
C007091,101993,Personal Loan,2025-09-16,6624.32,28,236.58
C007092,106871,Personal Loan,2025-08-31,5975.35,14,426.81
C007093,103138,Payroll Loan,2025-08-15,13537.57,18,752.09
C007094,101531,Vehicle Finance,2026-04-12,36756.53,37,993.42
C007095,106049,Payroll Loan,2026-03-25,7011.68,35,200.33
C007096,100337,Payroll Loan,2025-11-01,15313.71,34,450.4
C007097,106298,Payroll Loan,2026-03-18,19409.37,31,626.11
C007098,102520,Personal Loan,2025-01-13,21000.0,24,875.0
C007099,105191,Vehicle Finance,2026-01-28,17907.42,34,526.69
C007100,106854,Personal Loan,2025-06-22,5646.49,30,188.22
C007101,104433,Vehicle Finance,2025-02-28,34554.24,52,664.5
C007102,101146,Payroll Loan,2026-02-28,13162.13,36,365.61
C007103,107120,Credit Card,2026-03-25,2551.65,20,127.58
C007104,107743,Personal Loan,2025-03-19,13303.94,17,782.58
C007105,102763,Personal Loan,2025-11-15,5282.19,20,264.11
C007106,106264,Personal Loan,2026-04-07,7541.55,23,327.89
C007107,100304,Personal Loan,2025-12-25,11780.0,29,406.21
C007108,103077,Personal Loan,2025-10-08,4205.1,18,233.62
C007109,108388,Vehicle Finance,2025-05-20,37551.43,44,853.44
C007110,100905,Vehicle Finance,2025-06-29,57921.37,34,1703.57
C007111,103372,Vehicle Finance,2026-04-09,33762.38,32,1055.07
C007112,109097,Personal Loan,2025-05-01,9302.18,29,320.76
C007113,104694,Personal Loan,2025-02-25,7820.15,35,223.43
C007114,102330,Vehicle Finance,2025-06-25,62178.82,30,2072.63
C007115,107250,Personal Loan,2025-07-13,10101.78,31,325.86
C007116,106326,Personal Loan,2025-01-30,3967.26,21,188.92
C007117,104678,Credit Card,2025-10-15,3523.35,7,503.34
C007118,106912,Personal Loan,2025-11-02,6050.78,30,201.69
C007119,107851,Personal Loan,2026-05-08,4177.87,33,126.6
C007120,105319,Personal Loan,2025-05-20,3737.48,35,106.79
C007121,101978,Personal Loan,2025-06-08,11991.4,33,363.38
C007122,105842,Payroll Loan,2026-04-23,8441.47,33,255.8
C007123,108156,Payroll Loan,2025-08-26,3438.06,34,101.12
C007124,102963,Vehicle Finance,2025-03-19,25872.62,34,760.96
C007125,100506,Personal Loan,2025-11-13,3228.38,14,230.6
C007126,105875,Credit Card,2025-09-11,5486.69,18,304.82
C007127,103482,Personal Loan,2025-10-27,9032.06,35,258.06
C007128,108238,Credit Card,2026-01-31,7320.36,21,348.59
C007129,106119,Credit Card,2026-05-17,3348.22,10,334.82
C007130,107768,Credit Card,2026-02-15,2757.17,12,229.76
C007131,104991,Personal Loan,2026-03-02,4652.23,31,150.07
C007132,102231,Personal Loan,2025-05-01,3924.22,30,130.81
C007133,106536,Personal Loan,2026-04-26,4473.35,22,203.33
C007134,107828,Credit Card,2026-06-04,3369.16,22,153.14
C007135,102342,Payroll Loan,2025-03-01,17464.72,26,671.72
C007136,106800,Vehicle Finance,2026-06-03,61234.21,42,1457.96
C007137,109718,Personal Loan,2025-08-06,7861.56,23,341.81
C007138,104363,Credit Card,2025-08-15,3881.93,15,258.8
C007139,102656,Vehicle Finance,2025-12-05,25551.23,27,946.34
C007140,104863,Personal Loan,2025-09-08,5182.51,21,246.79
C007141,104353,Vehicle Finance,2025-09-19,14351.43,32,448.48
C007142,105164,Credit Card,2025-07-02,4289.65,21,204.27
C007143,106765,Vehicle Finance,2025-07-07,45913.47,32,1434.8
C007144,107790,Credit Card,2025-08-05,6404.29,17,376.72
C007145,107361,Credit Card,2025-11-23,5512.65,24,229.69
C007146,106119,Vehicle Finance,2026-03-08,46396.98,24,1933.21
C007147,106708,Payroll Loan,2025-03-17,22015.37,13,1693.49
C007148,108477,Credit Card,2025-10-06,1836.75,21,87.46
C007149,102328,Vehicle Finance,2025-09-27,61144.7,40,1528.62
C007150,108206,Vehicle Finance,2026-05-04,114000.0,53,2150.94
C007151,101695,Personal Loan,2025-03-05,7437.46,24,309.89
C007152,109139,Credit Card,2025-08-13,5514.76,7,787.82
C007153,105460,Credit Card,2025-06-13,6645.03,7,949.29
C007154,108749,Personal Loan,2026-01-14,6174.34,29,212.91
C007155,109546,Credit Card,2025-03-04,8019.06,21,381.86
C007156,100209,Credit Card,2026-02-05,3333.4,16,208.34
C007157,105445,Personal Loan,2026-06-19,16726.85,16,1045.43
C007158,103629,Personal Loan,2025-07-02,5558.6,22,252.66
C007159,101828,Payroll Loan,2025-06-20,11834.12,48,246.54
C007160,103737,Personal Loan,2026-05-13,6223.55,21,296.36
C007161,106124,Payroll Loan,2025-05-18,7645.1,34,224.86
C007162,106870,Payroll Loan,2025-10-05,17627.17,30,587.57
C007163,100886,Credit Card,2025-03-12,5351.58,24,222.98
C007164,105668,Credit Card,2025-10-04,3093.94,21,147.33
C007165,106085,Personal Loan,2026-03-23,3666.3,29,126.42
C007166,109906,Personal Loan,2025-01-28,3744.69,13,288.05
C007167,102135,Personal Loan,2026-02-16,3723.54,15,248.24
C007168,106184,Credit Card,2026-04-09,2979.41,21,141.88
C007169,107861,Payroll Loan,2025-03-10,7896.35,25,315.85
C007170,105671,Personal Loan,2025-11-30,15140.53,29,522.09
C007171,102093,Personal Loan,2025-11-20,3017.79,23,131.21
C007172,108503,Personal Loan,2025-05-06,11067.07,30,368.9
C007173,101327,Credit Card,2025-01-22,13500.0,24,562.5
C007174,107901,Credit Card,2025-06-21,3765.17,14,268.94
C007175,109334,Payroll Loan,2025-11-11,22837.49,33,692.05
C007176,101605,Personal Loan,2025-07-20,11170.46,29,385.19
C007177,106224,Credit Card,2025-01-30,4370.87,7,624.41
C007178,104840,Vehicle Finance,2026-04-01,77000.17,54,1425.93
C007179,107266,Payroll Loan,2026-02-20,8487.94,37,229.4
C007180,109918,Credit Card,2026-03-17,2546.75,13,195.9
C007181,102329,Personal Loan,2026-04-25,3172.89,30,105.76
C007182,107079,Personal Loan,2025-10-23,7122.58,32,222.58
C007183,109334,Credit Card,2025-09-09,3541.76,8,442.72
C007184,100236,Credit Card,2026-03-05,6356.41,15,423.76
C007185,108076,Vehicle Finance,2026-05-07,29315.38,30,977.18
C007186,100616,Personal Loan,2025-11-06,13851.22,18,769.51
C007187,101682,Personal Loan,2025-04-06,8763.43,19,461.23
C007188,107315,Personal Loan,2025-03-22,4951.92,21,235.81
C007189,108892,Personal Loan,2026-03-06,11590.04,27,429.26
C007190,107734,Vehicle Finance,2025-05-02,14727.67,29,507.85
C007191,101890,Personal Loan,2025-09-16,2318.8,14,165.63
C007192,108195,Personal Loan,2025-06-26,4066.53,29,140.23
C007193,102887,Personal Loan,2026-03-14,7284.99,21,346.9
C007194,102927,Personal Loan,2025-05-05,7252.68,21,345.37
C007195,107922,Vehicle Finance,2025-09-25,23487.52,34,690.81
C007196,108061,Credit Card,2026-05-07,3214.55,7,459.22
C007197,107906,Payroll Loan,2025-09-15,17583.98,16,1099.0
C007198,109922,Credit Card,2025-04-17,3622.64,22,164.67
C007199,102457,Personal Loan,2025-06-24,3470.04,26,133.46
C007200,105762,Personal Loan,2025-02-22,14881.79,26,572.38
C007201,105690,Credit Card,2026-03-26,4303.98,23,187.13
C007202,105980,Credit Card,2026-04-02,5168.46,8,646.06
C007203,109888,Personal Loan,2026-06-21,5363.6,33,162.53
C007204,102443,Credit Card,2025-03-18,3710.73,8,463.84
C007205,101846,Credit Card,2025-05-20,6912.52,18,384.03
C007206,102158,Credit Card,2025-01-03,6146.18,18,341.45
C007207,100956,Credit Card,2025-09-21,3689.26,23,160.4
C007208,100079,Personal Loan,2026-01-06,15608.24,31,503.49
C007209,103106,Credit Card,2025-06-09,2775.39,8,346.92
C007210,102151,Personal Loan,2025-03-24,12903.55,25,516.14
C007211,109492,Payroll Loan,2025-02-26,8607.92,28,307.43
C007212,101518,Personal Loan,2025-08-05,4277.15,32,133.66
C007213,103233,Credit Card,2026-03-10,5980.67,20,299.03
C007214,106628,Payroll Loan,2025-06-27,12141.22,42,289.08
C007215,106417,Personal Loan,2025-12-30,8751.98,19,460.63
C007216,100412,Personal Loan,2026-06-10,1750.0,18,97.22
C007217,105172,Personal Loan,2025-02-10,15352.55,19,808.03
C007218,109685,Vehicle Finance,2025-02-23,39167.4,30,1305.58
C007219,102067,Personal Loan,2026-02-07,7629.54,34,224.4
C007220,109200,Credit Card,2025-02-01,6762.18,22,307.37
C007221,108520,Credit Card,2025-09-18,5328.14,12,444.01
C007222,103155,Personal Loan,2026-03-01,8775.2,14,626.8
C007223,103857,Credit Card,2026-02-26,5754.07,13,442.62
C007224,109119,Payroll Loan,2025-07-01,21499.27,18,1194.4
C007225,105795,Payroll Loan,2025-03-04,10308.66,19,542.56
C007226,104786,Personal Loan,2025-11-04,10119.54,25,404.78
C007227,104884,Payroll Loan,2025-07-26,6967.76,38,183.36
C007228,108596,Credit Card,2025-01-06,2684.56,14,191.75
C007229,101364,Payroll Loan,2026-04-19,10035.24,43,233.38
C007230,106884,Personal Loan,2026-06-25,7517.74,15,501.18
C007231,100381,Credit Card,2025-01-16,7118.48,12,593.21
C007232,100930,Credit Card,2025-12-22,4768.62,16,298.04
C007233,101478,Payroll Loan,2025-05-22,21627.5,34,636.1
C007234,107134,Personal Loan,2025-12-25,9190.42,16,574.4
C007235,108523,Credit Card,2025-02-25,6792.97,10,679.3
C007236,106399,Vehicle Finance,2026-02-14,40881.74,37,1104.91
C007237,104042,Payroll Loan,2025-02-25,8974.54,29,309.47
C007238,108060,Payroll Loan,2025-07-18,11387.98,30,379.6
C007239,102785,Payroll Loan,2025-06-27,7725.88,31,249.22
C007240,107658,Credit Card,2025-08-08,3873.04,13,297.93
C007241,106595,Personal Loan,2025-09-15,18561.99,17,1091.88
C007242,107325,Credit Card,2025-08-27,1512.83,24,63.03
C007243,102760,Payroll Loan,2025-04-15,4960.87,28,177.17
C007244,106457,Personal Loan,2026-03-10,3633.39,33,110.1
C007245,101840,Credit Card,2026-06-09,3128.87,18,173.83
C007246,108583,Personal Loan,2025-02-15,8969.3,19,472.07
C007247,100885,Personal Loan,2025-11-15,4163.61,32,130.11
C007248,107791,Vehicle Finance,2025-06-07,14290.43,45,317.57
C007249,105978,Vehicle Finance,2026-06-05,62495.73,30,2083.19
C007250,107359,Vehicle Finance,2026-03-03,43154.78,51,846.17
C007251,100699,Personal Loan,2025-12-15,7507.44,14,536.25
C007252,101226,Payroll Loan,2025-02-07,16863.89,38,443.79
C007253,103284,Personal Loan,2026-03-12,3708.77,22,168.58
C007254,109722,Payroll Loan,2026-06-02,18394.85,14,1313.92
C007255,104583,Personal Loan,2026-05-26,5191.59,30,173.05
C007256,108761,Credit Card,2025-10-29,7763.96,21,369.71
C007257,103101,Vehicle Finance,2025-12-06,114000.0,48,2375.0
C007258,105355,Personal Loan,2025-03-08,3485.24,14,248.95
C007259,104327,Credit Card,2025-01-31,3291.7,23,143.12
C007260,109001,Personal Loan,2025-04-18,4642.09,27,171.93
C007261,104025,Personal Loan,2025-07-06,11301.73,29,389.71
C007262,105382,Credit Card,2025-04-23,7276.79,10,727.68
C007263,102960,Vehicle Finance,2025-09-19,93144.54,42,2217.73
C007264,105503,Payroll Loan,2025-04-12,3973.84,41,96.92
C007265,105832,Vehicle Finance,2026-03-21,25647.04,42,610.64
C007266,108425,Payroll Loan,2025-10-11,6810.29,44,154.78
C007267,105390,Personal Loan,2025-02-27,4559.87,20,227.99
C007268,103870,Payroll Loan,2026-03-18,8623.76,17,507.28
C007269,106043,Personal Loan,2025-01-19,11073.08,21,527.29
C007270,107196,Personal Loan,2025-03-30,5051.13,12,420.93
C007271,102986,Vehicle Finance,2025-12-31,61226.7,52,1177.44
C007272,108034,Credit Card,2025-01-28,5534.95,8,691.87
C007273,103633,Credit Card,2025-05-19,3534.99,7,505.0
C007274,108993,Vehicle Finance,2025-01-19,33110.65,60,551.84
C007275,103683,Credit Card,2025-01-26,2624.79,16,164.05
C007276,106264,Vehicle Finance,2025-03-10,87703.53,44,1993.26
C007277,103059,Personal Loan,2025-03-16,4349.85,25,173.99
C007278,102885,Personal Loan,2025-04-21,10353.33,35,295.81
C007279,101179,Credit Card,2026-04-23,3232.43,20,161.62
C007280,107822,Credit Card,2025-08-12,7665.39,24,319.39
C007281,104715,Vehicle Finance,2025-01-10,18803.31,49,383.74
C007282,100924,Vehicle Finance,2026-02-10,35224.96,42,838.69
C007283,102548,Vehicle Finance,2025-02-09,30427.02,25,1217.08
C007284,106495,Personal Loan,2025-01-14,2992.92,25,119.72
C007285,107306,Credit Card,2025-12-24,5235.88,20,261.79
C007286,107077,Payroll Loan,2025-06-04,11172.77,47,237.72
C007287,109430,Personal Loan,2026-05-21,4390.29,13,337.71
C007288,108757,Credit Card,2025-01-14,6475.84,20,323.79
C007289,103777,Vehicle Finance,2025-05-27,34609.15,53,653.0
C007290,103952,Credit Card,2026-06-26,3111.78,24,129.66
C007291,102341,Vehicle Finance,2026-02-09,39491.13,52,759.44
C007292,107545,Personal Loan,2026-01-14,6623.9,30,220.8
C007293,107268,Vehicle Finance,2025-02-14,75473.05,34,2219.8
C007294,105647,Personal Loan,2025-04-19,19859.35,12,1654.95
C007295,107175,Personal Loan,2025-11-20,2356.39,13,181.26
C007296,106284,Personal Loan,2025-02-25,4400.14,35,125.72
C007297,108044,Payroll Loan,2026-02-02,10339.97,22,470.0
C007298,106850,Payroll Loan,2025-06-04,33000.0,37,891.89
C007299,105759,Personal Loan,2025-09-25,7376.54,23,320.72
C007300,101571,Personal Loan,2026-02-07,4464.93,19,235.0
C007301,105086,Vehicle Finance,2025-01-29,32514.46,55,591.17
C007302,107399,Credit Card,2026-06-29,2273.58,18,126.31
C007303,109703,Personal Loan,2026-04-21,3730.66,29,128.64
C007304,100952,Personal Loan,2025-05-26,6395.16,24,266.46
C007305,102500,Vehicle Finance,2025-05-28,42354.48,59,717.87
C007306,109742,Personal Loan,2026-03-20,5802.68,32,181.33
C007307,109862,Credit Card,2026-01-09,4010.66,21,190.98
C007308,101424,Payroll Loan,2026-03-30,17160.77,22,780.04
C007309,102839,Payroll Loan,2025-10-20,11264.48,42,268.2
C007310,109863,Credit Card,2026-01-05,5206.01,19,274.0
C007311,100731,Vehicle Finance,2026-06-19,15825.39,50,316.51
C007312,102507,Credit Card,2025-10-08,5590.93,13,430.07
C007313,109225,Payroll Loan,2025-08-14,10637.62,44,241.76
C007314,104076,Vehicle Finance,2026-05-22,19619.98,44,445.91
C007315,108255,Payroll Loan,2026-04-04,33000.0,39,846.15
C007316,105706,Vehicle Finance,2025-12-25,10322.38,46,224.4
C007317,102802,Vehicle Finance,2025-08-04,20029.76,36,556.38
C007318,104796,Credit Card,2025-10-12,7349.16,13,565.32
C007319,106033,Vehicle Finance,2026-01-16,20162.33,42,480.06
C007320,107069,Personal Loan,2025-11-30,14141.84,35,404.05
C007321,104951,Payroll Loan,2025-09-07,5131.79,32,160.37
C007322,106765,Payroll Loan,2026-02-26,8858.83,16,553.68
C007323,101353,Credit Card,2025-11-27,6160.22,22,280.01
C007324,103669,Credit Card,2025-03-13,6862.4,7,980.34
C007325,107573,Personal Loan,2025-03-24,6267.08,33,189.91
C007326,107669,Credit Card,2026-03-31,5699.83,12,474.99
C007327,108148,Personal Loan,2025-10-19,10994.12,26,422.85
C007328,104887,Personal Loan,2026-04-09,6761.39,31,218.11
C007329,105734,Vehicle Finance,2025-09-01,53177.79,25,2127.11
C007330,106187,Personal Loan,2025-07-12,10465.38,21,498.35
C007331,100983,Personal Loan,2025-05-27,6252.81,28,223.31
C007332,107054,Personal Loan,2025-02-05,7644.85,32,238.9
C007333,102221,Vehicle Finance,2025-12-27,51348.99,52,987.48
C007334,106156,Vehicle Finance,2026-03-02,31537.38,30,1051.25
C007335,108646,Credit Card,2026-02-08,3209.77,19,168.94
C007336,100782,Personal Loan,2026-04-23,8366.9,36,232.41
C007337,103449,Vehicle Finance,2026-03-24,43626.22,59,739.43
C007338,107560,Personal Loan,2025-11-12,9840.65,20,492.03
C007339,101027,Payroll Loan,2025-03-01,22462.97,15,1497.53
C007340,104754,Payroll Loan,2026-02-13,14564.09,40,364.1
C007341,107352,Payroll Loan,2025-11-20,22182.42,12,1848.54
C007342,101312,Vehicle Finance,2026-02-22,23436.55,34,689.31
C007343,109685,Payroll Loan,2025-11-11,10450.97,22,475.04
C007344,101909,Vehicle Finance,2025-06-08,42590.47,47,906.18
C007345,107054,Personal Loan,2025-05-05,10814.07,28,386.22
C007346,102229,Payroll Loan,2025-03-03,33000.0,46,717.39
C007347,104039,Personal Loan,2025-07-25,14138.45,24,589.1
C007348,108870,Credit Card,2026-04-25,6736.19,23,292.88
C007349,109904,Payroll Loan,2025-04-12,10792.85,43,251.0
C007350,106031,Personal Loan,2025-05-17,8362.85,22,380.13
C007351,102024,Personal Loan,2025-04-08,2654.08,34,78.06
C007352,100555,Personal Loan,2025-08-25,7614.16,31,245.62
C007353,106950,Vehicle Finance,2025-03-24,55440.73,57,972.64
C007354,108022,Credit Card,2026-04-23,8406.54,22,382.12
C007355,103872,Vehicle Finance,2026-05-01,59606.9,38,1568.6
C007356,106973,Personal Loan,2025-06-25,6981.13,21,332.43
C007357,102132,Vehicle Finance,2025-02-19,59732.74,37,1614.4
C007358,105147,Payroll Loan,2025-08-16,5409.79,37,146.21
C007359,101066,Payroll Loan,2025-01-17,7818.29,37,211.31
C007360,108259,Personal Loan,2025-01-16,3750.09,26,144.23
C007361,108447,Credit Card,2025-09-24,5900.67,19,310.56
C007362,107682,Payroll Loan,2025-02-11,9874.57,44,224.42
C007363,100103,Credit Card,2025-09-24,1566.51,15,104.43
C007364,105032,Payroll Loan,2025-12-27,7469.2,48,155.61
C007365,104794,Credit Card,2025-07-10,3441.59,20,172.08
C007366,107371,Personal Loan,2026-06-01,7021.91,25,280.88
C007367,107560,Credit Card,2026-01-02,4500.93,14,321.5
C007368,100231,Credit Card,2025-03-08,3502.55,16,218.91
C007369,109105,Personal Loan,2026-06-25,4970.67,28,177.52
C007370,105032,Personal Loan,2026-05-12,4163.86,34,122.47
C007371,100885,Payroll Loan,2025-05-09,7809.86,47,166.17
C007372,103698,Credit Card,2025-03-03,5954.82,20,297.74
C007373,107213,Personal Loan,2025-08-27,4620.95,36,128.36
C007374,102311,Credit Card,2026-04-27,3945.71,21,187.89
C007375,105132,Credit Card,2025-12-15,3006.31,14,214.74
C007376,104608,Vehicle Finance,2026-05-01,12360.64,56,220.73
C007377,103579,Credit Card,2026-04-04,8837.7,12,736.48
C007378,103925,Payroll Loan,2025-01-17,4289.28,12,357.44
C007379,105600,Payroll Loan,2026-01-16,8099.93,37,218.92
C007380,101849,Personal Loan,2025-07-09,6514.64,18,361.92
C007381,106602,Vehicle Finance,2026-06-24,19460.9,53,367.19
C007382,109999,Personal Loan,2025-04-28,11147.93,35,318.51
C007383,107505,Credit Card,2025-12-21,2484.28,12,207.02
C007384,100520,Vehicle Finance,2026-06-21,23805.23,57,417.64
C007385,104175,Credit Card,2026-02-21,2420.46,22,110.02
C007386,108377,Credit Card,2025-06-11,6209.11,16,388.07
C007387,106967,Personal Loan,2026-06-10,3960.43,17,232.97
C007388,107541,Payroll Loan,2025-10-27,5113.94,12,426.16
C007389,106488,Vehicle Finance,2026-03-24,52704.37,44,1197.83
C007390,100744,Payroll Loan,2025-08-20,13477.89,40,336.95
C007391,107244,Personal Loan,2025-12-22,3483.63,17,204.92
C007392,103412,Vehicle Finance,2025-10-15,98011.08,32,3062.85
C007393,100327,Vehicle Finance,2025-12-03,10456.85,47,222.49
C007394,106145,Payroll Loan,2026-01-04,11770.59,46,255.88
C007395,106267,Personal Loan,2026-04-06,9003.97,27,333.48
C007396,101551,Credit Card,2025-07-16,6728.96,13,517.61
C007397,107473,Personal Loan,2025-12-11,4992.37,20,249.62
C007398,107431,Personal Loan,2026-05-05,4816.13,17,283.3
C007399,103787,Credit Card,2026-03-18,3128.83,22,142.22
C007400,103513,Personal Loan,2025-05-07,6900.83,24,287.53
C007401,108790,Personal Loan,2025-06-11,5246.24,22,238.47
C007402,101417,Credit Card,2026-04-17,6066.4,18,337.02
C007403,106588,Payroll Loan,2026-06-05,6264.64,19,329.72
C007404,106910,Personal Loan,2025-11-04,6780.57,16,423.79
C007405,102397,Personal Loan,2025-08-10,5127.62,36,142.43
C007406,102511,Credit Card,2026-05-21,8408.07,21,400.38
C007407,105234,Payroll Loan,2025-02-23,4397.54,17,258.68
C007408,103516,Vehicle Finance,2026-04-03,35463.5,35,1013.24
C007409,100984,Personal Loan,2026-06-12,6046.08,14,431.86
C007410,104350,Personal Loan,2026-02-17,4573.56,35,130.67
C007411,107349,Personal Loan,2025-07-23,21000.0,18,1166.67
C007412,104323,Vehicle Finance,2025-07-04,62805.64,32,1962.68
C007413,107482,Personal Loan,2025-07-12,10344.41,29,356.7
C007414,107905,Credit Card,2025-04-30,8638.94,11,785.36
C007415,105837,Personal Loan,2025-05-28,7917.94,31,255.42
C007416,106471,Personal Loan,2026-05-09,14196.15,27,525.78
C007417,100661,Credit Card,2025-11-17,5311.08,14,379.36
C007418,108529,Credit Card,2025-03-23,4411.26,9,490.14
C007419,101567,Payroll Loan,2025-04-30,27689.31,32,865.29
C007420,107713,Credit Card,2025-01-16,6103.93,18,339.11
C007421,107698,Payroll Loan,2026-03-17,11860.92,17,697.7
C007422,109365,Personal Loan,2026-04-03,8920.14,16,557.51
C007423,103347,Credit Card,2025-12-30,1320.68,10,132.07
C007424,103492,Vehicle Finance,2026-03-24,83345.3,25,3333.81
