installment_id,contract_id,installment_number,due_date,installment_value,payment_date,paid_value,days_past_due,status
I00060297,C005991,1,2025-10-10,280.48,2025-10-10,280.48,0,PAID
I00060298,C005991,2,2025-11-10,280.48,2025-11-10,280.48,0,PAID
I00060299,C005991,3,2025-12-10,280.48,2025-12-11,280.48,1,LATE
I00060300,C005991,4,2026-01-10,280.48,2026-01-12,280.48,2,LATE
I00060301,C005991,5,2026-02-10,280.48,2026-02-12,280.48,2,LATE
I00060302,C005991,6,2026-03-10,280.48,2026-03-12,280.48,2,LATE
I00060303,C005992,1,2025-10-10,1073.24,2025-10-17,1073.24,7,LATE
I00060304,C005992,2,2025-11-10,1073.24,2025-11-13,1073.24,3,LATE
I00060305,C005992,3,2025-12-10,1073.24,2025-12-12,1073.24,2,LATE
I00060306,C005992,4,2026-01-10,1073.24,2026-01-10,1073.24,0,PAID
I00060307,C005992,5,2026-02-10,1073.24,2026-02-13,1073.24,3,LATE
I00060308,C005992,6,2026-03-10,1073.24,2026-03-10,1073.24,0,PAID
I00060309,C005992,7,2026-04-10,1073.24,2026-04-12,1073.24,2,LATE
I00060310,C005992,8,2026-05-10,1073.24,2026-05-27,1073.24,17,LATE
I00060311,C005992,9,2026-06-10,1073.24,2026-06-11,1073.24,1,LATE
I00060312,C005992,10,2026-07-10,1073.24,2026-07-10,1073.24,0,PAID
I00060313,C005992,11,2026-08-10,1073.24,2026-08-28,1073.24,18,LATE
I00060314,C005993,1,2026-03-10,315.25,2026-04-01,315.25,22,LATE
I00060315,C005993,2,2026-04-10,315.25,2026-04-12,315.25,2,LATE
I00060316,C005993,3,2026-05-10,315.25,,0.0,63,DEFAULT
I00060317,C005993,4,2026-06-10,315.25,,0.0,70,DEFAULT
I00060318,C005993,5,2026-07-10,315.25,,0.0,40,DEFAULT
I00060319,C005993,6,2026-08-10,315.25,,0.0,9,DEFAULT
I00060320,C005994,1,2025-09-10,743.97,2025-09-10,743.97,0,PAID
I00060321,C005994,2,2025-10-10,743.97,2025-10-30,743.97,20,LATE
I00060322,C005994,3,2025-11-10,743.97,2025-11-11,743.97,1,LATE
I00060323,C005994,4,2025-12-10,743.97,2025-12-11,743.97,1,LATE
I00060324,C005994,5,2026-01-10,743.97,2026-01-13,743.97,3,LATE
I00060325,C005994,6,2026-02-10,743.97,2026-02-12,743.97,2,LATE
I00060326,C005994,7,2026-03-10,743.97,2026-03-12,743.97,2,LATE
I00060327,C005994,8,2026-04-10,743.97,2026-04-12,743.97,2,LATE
I00060328,C005994,9,2026-05-10,743.97,2026-05-12,743.97,2,LATE
I00060329,C005994,10,2026-06-10,743.97,2026-07-01,743.97,21,LATE
I00060330,C005994,11,2026-07-10,743.97,2026-07-11,743.97,1,LATE
I00060331,C005994,12,2026-08-10,743.97,2026-08-16,743.97,6,LATE
I00060332,C005995,1,2025-08-10,559.27,2025-08-10,559.27,0,PAID
I00060333,C005995,2,2025-09-10,559.27,2025-09-13,559.27,3,LATE
I00060334,C005995,3,2025-10-10,559.27,2025-10-11,559.27,1,LATE
I00060335,C005995,4,2025-11-10,559.27,2025-11-11,559.27,1,LATE
I00060336,C005995,5,2025-12-10,559.27,2025-12-11,559.27,1,LATE
I00060337,C005995,6,2026-01-10,559.27,2026-01-13,559.27,3,LATE
I00060338,C005995,7,2026-02-10,559.27,2026-02-11,559.27,1,LATE
I00060339,C005995,8,2026-03-10,559.27,2026-03-24,559.27,14,LATE
I00060340,C005995,9,2026-04-10,559.27,,0.0,84,DEFAULT
I00060341,C005995,10,2026-05-10,559.27,,0.0,101,DEFAULT
I00060342,C005995,11,2026-06-10,559.27,,0.0,70,DEFAULT
I00060343,C005995,12,2026-07-10,559.27,,0.0,40,DEFAULT
I00060344,C005995,13,2026-08-10,559.27,,0.0,9,DEFAULT
I00060345,C005996,1,2025-11-10,167.68,2025-11-11,167.68,1,LATE
I00060346,C005996,2,2025-12-10,167.68,2025-12-13,167.68,3,LATE
I00060347,C005996,3,2026-01-10,167.68,2026-01-11,167.68,1,LATE
I00060348,C005996,4,2026-02-10,167.68,2026-02-11,167.68,1,LATE
I00060349,C005996,5,2026-03-10,167.68,2026-03-13,167.68,3,LATE
I00060350,C005996,6,2026-04-10,167.68,2026-04-10,167.68,0,PAID
I00060351,C005996,7,2026-05-10,167.68,2026-05-11,167.68,1,LATE
I00060352,C005996,8,2026-06-10,167.68,2026-06-25,167.68,15,LATE
I00060353,C005996,9,2026-07-10,167.68,2026-07-10,167.68,0,PAID
I00060354,C005996,10,2026-08-10,167.68,2026-08-11,167.68,1,LATE
I00060355,C005997,1,2025-11-10,308.28,2025-11-13,308.28,3,LATE
I00060356,C005997,2,2025-12-10,308.28,2025-12-10,308.28,0,PAID
I00060357,C005997,3,2026-01-10,308.28,2026-01-10,308.28,0,PAID
I00060358,C005997,4,2026-02-10,308.28,2026-02-12,308.28,2,LATE
I00060359,C005997,5,2026-03-10,308.28,2026-03-12,308.28,2,LATE
I00060360,C005997,6,2026-04-10,308.28,2026-04-10,308.28,0,PAID
I00060361,C005997,7,2026-05-10,308.28,2026-05-13,308.28,3,LATE
I00060362,C005997,8,2026-06-10,308.28,2026-06-13,308.28,3,LATE
I00060363,C005997,9,2026-07-10,308.28,2026-07-30,308.28,20,LATE
I00060364,C005997,10,2026-08-10,308.28,2026-08-13,308.28,3,LATE
I00060365,C005998,1,2026-02-10,711.9,2026-02-11,711.9,1,LATE
I00060366,C005998,2,2026-03-10,711.9,2026-03-12,711.9,2,LATE
I00060367,C005998,3,2026-04-10,711.9,2026-05-08,711.9,28,LATE
I00060368,C005998,4,2026-05-10,711.9,2026-05-12,711.9,2,LATE
I00060369,C005998,5,2026-06-10,711.9,2026-06-12,711.9,2,LATE
I00060370,C005998,6,2026-07-10,711.9,2026-07-12,711.9,2,LATE
I00060371,C005998,7,2026-08-10,711.9,2026-09-04,711.9,25,LATE
I00060372,C005999,1,2026-07-10,957.5,2026-07-11,957.5,1,LATE
I00060373,C005999,2,2026-08-10,957.5,2026-08-13,957.5,3,LATE
I00060374,C006000,1,2025-11-10,1200.41,2025-11-10,1200.41,0,PAID
I00060375,C006000,2,2025-12-10,1200.41,2025-12-12,1200.41,2,LATE
I00060376,C006000,3,2026-01-10,1200.41,2026-01-10,1200.41,0,PAID
I00060377,C006000,4,2026-02-10,1200.41,2026-02-13,1200.41,3,LATE
I00060378,C006000,5,2026-03-10,1200.41,,0.0,90,DEFAULT
I00060379,C006000,6,2026-04-10,1200.41,,0.0,131,DEFAULT
I00060380,C006000,7,2026-05-10,1200.41,,0.0,101,DEFAULT
I00060381,C006000,8,2026-06-10,1200.41,,0.0,70,DEFAULT
I00060382,C006000,9,2026-07-10,1200.41,,0.0,40,DEFAULT
I00060383,C006000,10,2026-08-10,1200.41,,0.0,9,DEFAULT
I00060384,C006001,1,2025-03-10,186.72,2025-03-12,186.72,2,LATE
I00060385,C006001,2,2025-04-10,186.72,2025-04-13,186.72,3,LATE
I00060386,C006001,3,2025-05-10,186.72,2025-05-11,186.72,1,LATE
I00060387,C006001,4,2025-06-10,186.72,2025-06-15,186.72,5,LATE
I00060388,C006001,5,2025-07-10,186.72,2025-07-12,186.72,2,LATE
I00060389,C006001,6,2025-08-10,186.72,2025-08-12,186.72,2,LATE
I00060390,C006001,7,2025-09-10,186.72,2025-09-12,186.72,2,LATE
I00060391,C006001,8,2025-10-10,186.72,2025-10-10,186.72,0,PAID
I00060392,C006001,9,2025-11-10,186.72,2025-12-03,186.72,23,LATE
I00060393,C006001,10,2025-12-10,186.72,2025-12-13,186.72,3,LATE
I00060394,C006001,11,2026-01-10,186.72,2026-01-12,186.72,2,LATE
I00060395,C006001,12,2026-02-10,186.72,2026-02-12,186.72,2,LATE
I00060396,C006001,13,2026-03-10,186.72,2026-03-12,186.72,2,LATE
I00060397,C006001,14,2026-04-10,186.72,2026-05-01,186.72,21,LATE
I00060398,C006001,15,2026-05-10,186.72,2026-05-10,186.72,0,PAID
I00060399,C006001,16,2026-06-10,186.72,2026-06-12,186.72,2,LATE
I00060400,C006001,17,2026-07-10,186.72,2026-07-13,186.72,3,LATE
I00060401,C006001,18,2026-08-10,186.72,2026-08-12,186.72,2,LATE
I00060402,C006002,1,2025-09-10,814.94,2025-10-09,814.94,29,LATE
I00060403,C006002,2,2025-10-10,814.94,2025-10-11,814.94,1,LATE
I00060404,C006002,3,2025-11-10,814.94,2025-11-13,814.94,3,LATE
I00060405,C006002,4,2025-12-10,814.94,2025-12-13,814.94,3,LATE
I00060406,C006002,5,2026-01-10,814.94,2026-01-11,814.94,1,LATE
I00060407,C006002,6,2026-02-10,814.94,2026-02-11,814.94,1,LATE
I00060408,C006002,7,2026-03-10,814.94,2026-03-13,814.94,3,LATE
I00060409,C006002,8,2026-04-10,814.94,2026-04-10,814.94,0,PAID
I00060410,C006002,9,2026-05-10,814.94,2026-05-10,814.94,0,PAID
I00060411,C006002,10,2026-06-10,814.94,2026-06-12,814.94,2,LATE
I00060412,C006002,11,2026-07-10,814.94,2026-07-13,814.94,3,LATE
I00060413,C006002,12,2026-08-10,814.94,2026-08-17,814.94,7,LATE
I00060414,C006003,1,2025-05-10,1096.87,2025-05-11,1096.87,1,LATE
I00060415,C006003,2,2025-06-10,1096.87,2025-06-12,1096.87,2,LATE
I00060416,C006003,3,2025-07-10,1096.87,2025-07-11,1096.87,1,LATE
I00060417,C006003,4,2025-08-10,1096.87,2025-08-11,1096.87,1,LATE
I00060418,C006003,5,2025-09-10,1096.87,2025-09-13,1096.87,3,LATE
I00060419,C006003,6,2025-10-10,1096.87,2025-10-12,1096.87,2,LATE
I00060420,C006003,7,2025-11-10,1096.87,2025-11-12,1096.87,2,LATE
I00060421,C006003,8,2025-12-10,1096.87,,0.0,61,DEFAULT
I00060422,C006003,9,2026-01-10,1096.87,,0.0,221,DEFAULT
I00060423,C006003,10,2026-02-10,1096.87,,0.0,190,DEFAULT
I00060424,C006003,11,2026-03-10,1096.87,,0.0,162,DEFAULT
I00060425,C006003,12,2026-04-10,1096.87,,0.0,131,DEFAULT
I00060426,C006003,13,2026-05-10,1096.87,,0.0,101,DEFAULT
I00060427,C006003,14,2026-06-10,1096.87,,0.0,70,DEFAULT
I00060428,C006003,15,2026-07-10,1096.87,,0.0,40,DEFAULT
I00060429,C006003,16,2026-08-10,1096.87,,0.0,9,DEFAULT
I00060430,C006004,1,2026-07-10,278.53,2026-07-13,278.53,3,LATE
I00060431,C006004,2,2026-08-10,278.53,2026-08-13,278.53,3,LATE
I00060432,C006005,1,2025-10-10,344.12,2025-10-11,344.12,1,LATE
I00060433,C006005,2,2025-11-10,344.12,2025-11-11,344.12,1,LATE
I00060434,C006005,3,2025-12-10,344.12,2025-12-12,344.12,2,LATE
I00060435,C006005,4,2026-01-10,344.12,2026-01-12,344.12,2,LATE
I00060436,C006005,5,2026-02-10,344.12,2026-02-13,344.12,3,LATE
I00060437,C006005,6,2026-03-10,344.12,2026-03-13,344.12,3,LATE
I00060438,C006005,7,2026-04-10,344.12,2026-04-10,344.12,0,PAID
I00060439,C006005,8,2026-05-10,344.12,2026-05-10,344.12,0,PAID
I00060440,C006005,9,2026-06-10,344.12,2026-06-11,344.12,1,LATE
I00060441,C006005,10,2026-07-10,344.12,2026-07-10,344.12,0,PAID
I00060442,C006005,11,2026-08-10,344.12,2026-08-13,344.12,3,LATE
I00060443,C006006,1,2025-12-10,154.5,2025-12-12,154.5,2,LATE
I00060444,C006006,2,2026-01-10,154.5,2026-01-11,154.5,1,LATE
I00060445,C006006,3,2026-02-10,154.5,2026-02-13,154.5,3,LATE
I00060446,C006006,4,2026-03-10,154.5,2026-03-17,154.5,7,LATE
I00060447,C006006,5,2026-04-10,154.5,2026-04-13,154.5,3,LATE
I00060448,C006006,6,2026-05-10,154.5,2026-05-11,154.5,1,LATE
I00060449,C006006,7,2026-06-10,154.5,2026-06-11,154.5,1,LATE
I00060450,C006006,8,2026-07-10,154.5,2026-07-13,154.5,3,LATE
I00060451,C006006,9,2026-08-10,154.5,2026-09-07,154.5,28,LATE
I00060452,C006007,1,2025-11-10,500.07,2025-11-11,500.07,1,LATE
I00060453,C006007,2,2025-12-10,500.07,2025-12-11,500.07,1,LATE
I00060454,C006007,3,2026-01-10,500.07,2026-01-13,500.07,3,LATE
I00060455,C006007,4,2026-02-10,500.07,2026-02-19,500.07,9,LATE
I00060456,C006007,5,2026-03-10,500.07,2026-03-13,500.07,3,LATE
I00060457,C006007,6,2026-04-10,500.07,2026-04-12,500.07,2,LATE
I00060458,C006007,7,2026-05-10,500.07,2026-05-13,500.07,3,LATE
I00060459,C006007,8,2026-06-10,500.07,2026-06-12,500.07,2,LATE
I00060460,C006007,9,2026-07-10,500.07,2026-07-11,500.07,1,LATE
I00060461,C006008,1,2025-06-10,308.2,2025-06-11,308.2,1,LATE
I00060462,C006008,2,2025-07-10,308.2,2025-07-10,308.2,0,PAID
I00060463,C006008,3,2025-08-10,308.2,2025-08-10,308.2,0,PAID
I00060464,C006008,4,2025-09-10,308.2,2025-09-10,308.2,0,PAID
I00060465,C006008,5,2025-10-10,308.2,2025-10-13,308.2,3,LATE
I00060466,C006008,6,2025-11-10,308.2,2025-11-12,308.2,2,LATE
I00060467,C006008,7,2025-12-10,308.2,2025-12-10,308.2,0,PAID
I00060468,C006008,8,2026-01-10,308.2,2026-01-10,308.2,0,PAID
I00060469,C006008,9,2026-02-10,308.2,2026-02-10,308.2,0,PAID
I00060470,C006008,10,2026-03-10,308.2,2026-03-11,308.2,1,LATE
I00060471,C006008,11,2026-04-10,308.2,2026-04-13,308.2,3,LATE
I00060472,C006009,1,2025-05-10,559.14,2025-05-13,559.14,3,LATE
I00060473,C006009,2,2025-06-10,559.14,2025-06-13,559.14,3,LATE
I00060474,C006009,3,2025-07-10,559.14,2025-07-12,559.14,2,LATE
I00060475,C006009,4,2025-08-10,559.14,2025-08-10,559.14,0,PAID
I00060476,C006009,5,2025-09-10,559.14,2025-09-13,559.14,3,LATE
I00060477,C006009,6,2025-10-10,559.14,2025-10-10,559.14,0,PAID
I00060478,C006009,7,2025-11-10,559.14,2025-12-10,559.14,30,LATE
I00060479,C006009,8,2025-12-10,559.14,2025-12-10,559.14,0,PAID
I00060480,C006009,9,2026-01-10,559.14,2026-01-13,559.14,3,LATE
I00060481,C006009,10,2026-02-10,559.14,2026-02-13,559.14,3,LATE
I00060482,C006009,11,2026-03-10,559.14,2026-03-11,559.14,1,LATE
I00060483,C006009,12,2026-04-10,559.14,2026-04-10,559.14,0,PAID
I00060484,C006009,13,2026-05-10,559.14,,0.0,106,DEFAULT
I00060485,C006009,14,2026-06-10,559.14,,0.0,70,DEFAULT
I00060486,C006009,15,2026-07-10,559.14,,0.0,40,DEFAULT
I00060487,C006009,16,2026-08-10,559.14,,0.0,9,DEFAULT
I00060488,C006010,1,2025-06-10,218.0,2025-06-11,218.0,1,LATE
I00060489,C006010,2,2025-07-10,218.0,2025-07-11,218.0,1,LATE
I00060490,C006010,3,2025-08-10,218.0,2025-08-15,218.0,5,LATE
I00060491,C006010,4,2025-09-10,218.0,2025-09-12,218.0,2,LATE
I00060492,C006010,5,2025-10-10,218.0,2025-10-13,218.0,3,LATE
I00060493,C006010,6,2025-11-10,218.0,2025-11-10,218.0,0,PAID
I00060494,C006010,7,2025-12-10,218.0,2025-12-13,218.0,3,LATE
I00060495,C006010,8,2026-01-10,218.0,2026-01-11,218.0,1,LATE
I00060496,C006010,9,2026-02-10,218.0,2026-02-13,218.0,3,LATE
I00060497,C006010,10,2026-03-10,218.0,2026-03-11,218.0,1,LATE
I00060498,C006010,11,2026-04-10,218.0,2026-05-06,218.0,26,LATE
I00060499,C006010,12,2026-05-10,218.0,2026-05-10,218.0,0,PAID
I00060500,C006010,13,2026-06-10,218.0,2026-06-13,218.0,3,LATE
I00060501,C006010,14,2026-07-10,218.0,2026-07-12,218.0,2,LATE
I00060502,C006010,15,2026-08-10,218.0,,0.0,73,DEFAULT
I00060503,C006011,1,2025-11-10,529.35,2025-11-11,529.35,1,LATE
I00060504,C006011,2,2025-12-10,529.35,2025-12-12,529.35,2,LATE
I00060505,C006011,3,2026-01-10,529.35,2026-01-11,529.35,1,LATE
I00060506,C006011,4,2026-02-10,529.35,2026-02-10,529.35,0,PAID
I00060507,C006011,5,2026-03-10,529.35,2026-03-11,529.35,1,LATE
I00060508,C006011,6,2026-04-10,529.35,2026-04-12,529.35,2,LATE
I00060509,C006011,7,2026-05-10,529.35,2026-05-12,529.35,2,LATE
I00060510,C006011,8,2026-06-10,529.35,2026-06-13,529.35,3,LATE
I00060511,C006011,9,2026-07-10,529.35,2026-07-13,529.35,3,LATE
I00060512,C006011,10,2026-08-10,529.35,2026-08-11,529.35,1,LATE
I00060513,C006012,1,2025-10-10,520.67,2025-10-12,520.67,2,LATE
I00060514,C006012,2,2025-11-10,520.67,2025-11-12,520.67,2,LATE
I00060515,C006012,3,2025-12-10,520.67,2025-12-17,520.67,7,LATE
I00060516,C006012,4,2026-01-10,520.67,,0.0,111,DEFAULT
I00060517,C006012,5,2026-02-10,520.67,,0.0,190,DEFAULT
I00060518,C006012,6,2026-03-10,520.67,,0.0,162,DEFAULT
I00060519,C006012,7,2026-04-10,520.67,,0.0,131,DEFAULT
I00060520,C006013,1,2025-08-10,884.37,2025-08-13,884.37,3,LATE
I00060521,C006013,2,2025-09-10,884.37,2025-09-13,884.37,3,LATE
I00060522,C006013,3,2025-10-10,884.37,2025-10-12,884.37,2,LATE
I00060523,C006013,4,2025-11-10,884.37,2025-11-13,884.37,3,LATE
I00060524,C006013,5,2025-12-10,884.37,2025-12-13,884.37,3,LATE
I00060525,C006013,6,2026-01-10,884.37,2026-01-13,884.37,3,LATE
I00060526,C006013,7,2026-02-10,884.37,2026-02-15,884.37,5,LATE
I00060527,C006014,1,2025-04-10,438.3,2025-04-19,438.3,9,LATE
I00060528,C006014,2,2025-05-10,438.3,2025-05-12,438.3,2,LATE
I00060529,C006014,3,2025-06-10,438.3,,0.0,67,DEFAULT
I00060530,C006014,4,2025-07-10,438.3,,0.0,405,DEFAULT
I00060531,C006014,5,2025-08-10,438.3,,0.0,374,DEFAULT
I00060532,C006014,6,2025-09-10,438.3,,0.0,343,DEFAULT
I00060533,C006014,7,2025-10-10,438.3,,0.0,313,DEFAULT
I00060534,C006014,8,2025-11-10,438.3,,0.0,282,DEFAULT
I00060535,C006014,9,2025-12-10,438.3,,0.0,252,DEFAULT
I00060536,C006014,10,2026-01-10,438.3,,0.0,221,DEFAULT
I00060537,C006014,11,2026-02-10,438.3,,0.0,190,DEFAULT
I00060538,C006015,1,2025-03-10,1385.99,2025-03-13,1385.99,3,LATE
I00060539,C006015,2,2025-04-10,1385.99,2025-04-11,1385.99,1,LATE
I00060540,C006015,3,2025-05-10,1385.99,2025-05-11,1385.99,1,LATE
I00060541,C006015,4,2025-06-10,1385.99,2025-06-10,1385.99,0,PAID
I00060542,C006015,5,2025-07-10,1385.99,2025-07-10,1385.99,0,PAID
I00060543,C006015,6,2025-08-10,1385.99,2025-08-11,1385.99,1,LATE
I00060544,C006015,7,2025-09-10,1385.99,2025-09-13,1385.99,3,LATE
I00060545,C006015,8,2025-10-10,1385.99,2025-10-10,1385.99,0,PAID
I00060546,C006015,9,2025-11-10,1385.99,2025-11-12,1385.99,2,LATE
I00060547,C006015,10,2025-12-10,1385.99,2025-12-11,1385.99,1,LATE
I00060548,C006015,11,2026-01-10,1385.99,2026-01-18,1385.99,8,LATE
I00060549,C006015,12,2026-02-10,1385.99,2026-02-10,1385.99,0,PAID
I00060550,C006015,13,2026-03-10,1385.99,2026-03-26,1385.99,16,LATE
I00060551,C006015,14,2026-04-10,1385.99,2026-04-11,1385.99,1,LATE
I00060552,C006015,15,2026-05-10,1385.99,2026-05-10,1385.99,0,PAID
I00060553,C006015,16,2026-06-10,1385.99,2026-06-11,1385.99,1,LATE
I00060554,C006015,17,2026-07-10,1385.99,2026-07-13,1385.99,3,LATE
I00060555,C006015,18,2026-08-10,1385.99,2026-08-11,1385.99,1,LATE
I00060556,C006016,1,2025-02-10,200.75,2025-02-10,200.75,0,PAID
I00060557,C006016,2,2025-03-10,200.75,2025-04-01,200.75,22,LATE
I00060558,C006016,3,2025-04-10,200.75,2025-04-11,200.75,1,LATE
I00060559,C006016,4,2025-05-10,200.75,2025-05-11,200.75,1,LATE
I00060560,C006016,5,2025-06-10,200.75,2025-07-05,200.75,25,LATE
I00060561,C006016,6,2025-07-10,200.75,2025-07-12,200.75,2,LATE
I00060562,C006016,7,2025-08-10,200.75,2025-08-15,200.75,5,LATE
I00060563,C006016,8,2025-09-10,200.75,2025-09-10,200.75,0,PAID
I00060564,C006016,9,2025-10-10,200.75,2025-10-12,200.75,2,LATE
I00060565,C006016,10,2025-11-10,200.75,2025-11-11,200.75,1,LATE
I00060566,C006016,11,2025-12-10,200.75,2025-12-11,200.75,1,LATE
I00060567,C006016,12,2026-01-10,200.75,2026-01-13,200.75,3,LATE
I00060568,C006016,13,2026-02-10,200.75,,0.0,79,DEFAULT
I00060569,C006016,14,2026-03-10,200.75,,0.0,162,DEFAULT
I00060570,C006016,15,2026-04-10,200.75,,0.0,131,DEFAULT
I00060571,C006016,16,2026-05-10,200.75,,0.0,101,DEFAULT
I00060572,C006016,17,2026-06-10,200.75,,0.0,70,DEFAULT
I00060573,C006016,18,2026-07-10,200.75,,0.0,40,DEFAULT
I00060574,C006016,19,2026-08-10,200.75,,0.0,9,DEFAULT
I00060575,C006017,1,2025-02-10,632.17,2025-03-04,632.17,22,LATE
I00060576,C006017,2,2025-03-10,632.17,2025-03-10,632.17,0,PAID
I00060577,C006017,3,2025-04-10,632.17,2025-04-13,632.17,3,LATE
I00060578,C006017,4,2025-05-10,632.17,2025-05-11,632.17,1,LATE
I00060579,C006017,5,2025-06-10,632.17,2025-06-12,632.17,2,LATE
I00060580,C006017,6,2025-07-10,632.17,2025-07-13,632.17,3,LATE
I00060581,C006017,7,2025-08-10,632.17,2025-08-12,632.17,2,LATE
I00060582,C006017,8,2025-09-10,632.17,2025-09-10,632.17,0,PAID
I00060583,C006017,9,2025-10-10,632.17,2025-10-11,632.17,1,LATE
I00060584,C006017,10,2025-11-10,632.17,2025-11-13,632.17,3,LATE
I00060585,C006017,11,2025-12-10,632.17,,0.0,66,DEFAULT
I00060586,C006017,12,2026-01-10,632.17,,0.0,119,DEFAULT
I00060587,C006017,13,2026-02-10,632.17,,0.0,190,DEFAULT
I00060588,C006017,14,2026-03-10,632.17,,0.0,162,DEFAULT
I00060589,C006017,15,2026-04-10,632.17,,0.0,131,DEFAULT
I00060590,C006017,16,2026-05-10,632.17,,0.0,101,DEFAULT
I00060591,C006017,17,2026-06-10,632.17,,0.0,70,DEFAULT
I00060592,C006017,18,2026-07-10,632.17,,0.0,40,DEFAULT
I00060593,C006017,19,2026-08-10,632.17,,0.0,9,DEFAULT
I00060594,C006018,1,2025-12-10,651.39,2025-12-12,651.39,2,LATE
I00060595,C006018,2,2026-01-10,651.39,2026-01-13,651.39,3,LATE
I00060596,C006018,3,2026-02-10,651.39,2026-02-12,651.39,2,LATE
I00060597,C006018,4,2026-03-10,651.39,2026-03-12,651.39,2,LATE
I00060598,C006018,5,2026-04-10,651.39,2026-04-15,651.39,5,LATE
I00060599,C006018,6,2026-05-10,651.39,2026-05-13,651.39,3,LATE
I00060600,C006018,7,2026-06-10,651.39,2026-06-12,651.39,2,LATE
I00060601,C006018,8,2026-07-10,651.39,2026-07-13,651.39,3,LATE
I00060602,C006018,9,2026-08-10,651.39,2026-08-10,651.39,0,PAID
I00060603,C006019,1,2025-06-10,283.91,2025-06-12,283.91,2,LATE
I00060604,C006019,2,2025-07-10,283.91,2025-07-10,283.91,0,PAID
I00060605,C006019,3,2025-08-10,283.91,2025-08-12,283.91,2,LATE
I00060606,C006019,4,2025-09-10,283.91,2025-09-13,283.91,3,LATE
I00060607,C006019,5,2025-10-10,283.91,2025-10-11,283.91,1,LATE
I00060608,C006019,6,2025-11-10,283.91,2025-11-12,283.91,2,LATE
I00060609,C006019,7,2025-12-10,283.91,2025-12-12,283.91,2,LATE
I00060610,C006019,8,2026-01-10,283.91,2026-01-10,283.91,0,PAID
I00060611,C006019,9,2026-02-10,283.91,2026-02-12,283.91,2,LATE
I00060612,C006019,10,2026-03-10,283.91,2026-03-11,283.91,1,LATE
I00060613,C006019,11,2026-04-10,283.91,2026-04-28,283.91,18,LATE
I00060614,C006019,12,2026-05-10,283.91,2026-05-11,283.91,1,LATE
I00060615,C006019,13,2026-06-10,283.91,2026-06-11,283.91,1,LATE
I00060616,C006019,14,2026-07-10,283.91,2026-07-12,283.91,2,LATE
I00060617,C006019,15,2026-08-10,283.91,2026-08-13,283.91,3,LATE
I00060618,C006020,1,2025-09-10,170.1,2025-09-10,170.1,0,PAID
I00060619,C006020,2,2025-10-10,170.1,2025-10-10,170.1,0,PAID
I00060620,C006020,3,2025-11-10,170.1,2025-11-10,170.1,0,PAID
I00060621,C006020,4,2025-12-10,170.1,,0.0,63,DEFAULT
I00060622,C006020,5,2026-01-10,170.1,,0.0,221,DEFAULT
I00060623,C006020,6,2026-02-10,170.1,,0.0,190,DEFAULT
I00060624,C006020,7,2026-03-10,170.1,,0.0,162,DEFAULT
I00060625,C006020,8,2026-04-10,170.1,,0.0,131,DEFAULT
I00060626,C006020,9,2026-05-10,170.1,,0.0,101,DEFAULT
I00060627,C006020,10,2026-06-10,170.1,,0.0,70,DEFAULT
I00060628,C006020,11,2026-07-10,170.1,,0.0,40,DEFAULT
I00060629,C006020,12,2026-08-10,170.1,,0.0,9,DEFAULT
I00060630,C006021,1,2025-08-10,1678.99,2025-08-10,1678.99,0,PAID
I00060631,C006021,2,2025-09-10,1678.99,2025-09-11,1678.99,1,LATE
I00060632,C006021,3,2025-10-10,1678.99,2025-10-21,1678.99,11,LATE
I00060633,C006021,4,2025-11-10,1678.99,2025-11-10,1678.99,0,PAID
I00060634,C006021,5,2025-12-10,1678.99,2025-12-10,1678.99,0,PAID
I00060635,C006021,6,2026-01-10,1678.99,2026-01-11,1678.99,1,LATE
I00060636,C006021,7,2026-02-10,1678.99,2026-02-11,1678.99,1,LATE
I00060637,C006021,8,2026-03-10,1678.99,,0.0,88,DEFAULT
I00060638,C006021,9,2026-04-10,1678.99,,0.0,131,DEFAULT
I00060639,C006021,10,2026-05-10,1678.99,,0.0,101,DEFAULT
I00060640,C006021,11,2026-06-10,1678.99,,0.0,70,DEFAULT
I00060641,C006021,12,2026-07-10,1678.99,,0.0,40,DEFAULT
I00060642,C006021,13,2026-08-10,1678.99,,0.0,9,DEFAULT
I00060643,C006022,1,2026-04-10,155.8,2026-04-13,155.8,3,LATE
I00060644,C006022,2,2026-05-10,155.8,2026-05-13,155.8,3,LATE
I00060645,C006022,3,2026-06-10,155.8,,0.0,110,DEFAULT
I00060646,C006022,4,2026-07-10,155.8,,0.0,40,DEFAULT
I00060647,C006022,5,2026-08-10,155.8,,0.0,9,DEFAULT
I00060648,C006023,1,2025-03-10,221.74,2025-03-11,221.74,1,LATE
I00060649,C006023,2,2025-04-10,221.74,2025-04-12,221.74,2,LATE
I00060650,C006023,3,2025-05-10,221.74,2025-05-12,221.74,2,LATE
I00060651,C006023,4,2025-06-10,221.74,2025-06-13,221.74,3,LATE
I00060652,C006023,5,2025-07-10,221.74,2025-07-11,221.74,1,LATE
I00060653,C006023,6,2025-08-10,221.74,2025-08-13,221.74,3,LATE
I00060654,C006023,7,2025-09-10,221.74,2025-09-12,221.74,2,LATE
I00060655,C006023,8,2025-10-10,221.74,2025-10-11,221.74,1,LATE
I00060656,C006023,9,2025-11-10,221.74,2025-11-12,221.74,2,LATE
